ticker,feature,group,n_valid,pct_nan,mean,std,min,p25,p50,p75,max
ho1s,ret_5d,A_returns_momentum,8164,0.061207002081042905,0.0010336151982976577,0.048679433341726204,-0.38158247951657576,-0.02521559971838294,0.0020034763843173042,0.028208763738114262,0.3422944821038375
ho1s,ret_10d,A_returns_momentum,8159,0.12241400416207471,0.002145341448194783,0.06755148663836971,-0.4742390405535009,-0.03628025638084709,0.0038741263064997478,0.04108756874798458,0.4638252918733885
ho1s,ret_20d,A_returns_momentum,8149,0.24482800832414942,0.004471599218504609,0.09737095104320037,-0.5786707302438913,-0.05106083106740433,0.006420207780877318,0.06216922504285605,0.4975434827455393
ho1s,ret_60d,A_returns_momentum,8109,0.7344840249724593,0.013131026668026733,0.18180302541840498,-0.9217295745700644,-0.07293922477165715,0.019070382389350382,0.11665477022099102,0.7650002998279837
ho1s,ret_20d_zscore,A_returns_momentum,7898,3.3174195127922634,-0.017801086161926463,1.0814520578610156,-5.529629043783368,-0.6730369084610668,0.025561320415673786,0.7013399853225055,4.623272280246848
ho1s,mom_12_1,A_returns_momentum,7917,3.084832904884316,0.03138438770319857,0.36189719075573723,-1.1707589261917066,-0.1850225431732967,0.012188638473788815,0.2741888174998195,1.0923569541524316
ho1s,roc_10d,A_returns_momentum,8159,0.12241400416207471,0.004425969370313764,0.06760534313269882,-0.37764153412679,-0.03563001509398067,0.003881640434245659,0.04194334362968111,0.5901451348931241
ho1s,mom_3m_minus_1m,A_returns_momentum,8106,0.7712082262210762,0.008713363110918125,0.14735734475806564,-0.8534856308240829,-0.0671831317530618,0.015937060842309614,0.09094219671722265,0.6468435774974777
ho1s,vol_cc_20d,B_volatility,8149,0.24482800832414942,0.019767754322451824,0.009822324205344929,0.005370442150257774,0.013597464324158582,0.017793611978852,0.02312479619895034,0.10532926371510747
ho1s,vol_parkinson_20d,B_volatility,8150,0.2325866079079475,0.018670153255037295,0.007632057760218674,0.005930342114446033,0.013880435311647493,0.01754172615221978,0.02173135995401619,0.07334848848198276
ho1s,vol_garman_klass_20d,B_volatility,8150,0.2325866079079475,0.01854014112194823,0.0074289430562249304,0.006091805444689514,0.014053437427274452,0.01744747686859367,0.021307880362789793,0.069757100956337
ho1s,vol_rogers_satchell_20d,B_volatility,8150,0.2325866079079475,0.018426233261142705,0.007376197470282688,0.006019540023754298,0.014054854515146568,0.01727536719020386,0.021181146946582102,0.07142701533771594
ho1s,vol_yang_zhang_20d,B_volatility,8149,0.24482800832414942,0.01951678579824861,0.008555349289666675,0.006035811369800564,0.014611211061940186,0.018032516030052535,0.02202914881054344,0.08554189239058965
